LABEL,"SVC(C=0.1, gamma=1)",GaussianNB(),"LogisticRegression(C=10, solver='liblinear')",DecisionTreeClassifier(criterion='entropy'),RandomForestClassifier()
11259,False,False,,False,False,False
11260,False,False,,False,False,False
11261,False,False,,False,False,False
11262,False,False,,False,False,False
11263,False,False,,False,False,False
11264,False,False,,False,False,False
11265,False,False,,False,False,False
11266,False,False,,True,False,False
11267,False,False,,False,False,False
11268,False,False,,False,False,False
11269,False,False,,False,False,False
11270,False,False,,False,False,False
11271,False,False,,False,False,False
11272,False,False,,False,False,False
11273,False,False,,False,False,False
11274,False,False,,False,False,False
11275,False,False,,False,False,False
11276,False,False,,False,False,False
11277,False,False,,False,False,False
11278,False,False,,False,False,False
11279,False,False,,False,False,False
11280,False,False,,False,False,False
11281,False,False,,False,False,True
11282,False,False,,False,False,False
11283,False,False,,False,False,False
11284,False,False,,False,False,False
11285,False,False,,False,False,False
11286,False,False,,False,False,False
11287,False,False,,False,False,False
11288,False,False,,False,False,False
11289,False,False,,False,False,False
11290,False,False,,False,False,False
11291,False,False,,False,False,False
11292,False,False,,False,False,False
11293,False,False,,False,False,False
11294,False,False,,False,False,False
11295,False,False,,False,False,False
11296,False,False,,False,False,False
11297,False,False,,False,False,False
11298,False,False,,False,False,False
11299,False,False,,False,False,False
11300,False,False,,False,False,False
11301,False,False,,False,False,False
11302,False,False,,False,False,False
11303,False,False,,False,False,False
11304,False,False,,False,False,False
11305,False,False,,False,False,False
11306,False,False,,False,False,True
11307,False,False,,False,False,False
11308,False,False,,False,False,False
11309,False,False,,False,False,False
11310,False,False,,False,False,False
11311,False,False,,False,False,False
11312,False,False,,False,False,False
11313,False,False,,False,False,False
11314,False,False,,False,False,False
11315,False,False,,False,False,False
11316,False,False,,False,False,False
11317,False,False,,False,False,False
11318,False,False,,False,False,False
11319,False,False,,False,False,False
11320,False,False,,False,False,False
11321,False,False,,True,False,True
11322,False,False,,False,False,False
11323,False,False,,False,False,False
11324,False,False,,False,False,False
11325,False,False,,False,False,False
11326,False,False,,False,False,False
11327,False,False,,False,False,False
11328,False,False,,False,False,False
11329,False,False,,True,False,False
11330,False,False,,False,False,False
11331,False,False,,False,False,False
11332,False,False,,False,False,False
11333,False,False,,False,False,False
11334,False,False,,False,False,False
11335,False,False,,False,False,False
11336,False,False,,False,False,False
11337,False,False,,False,False,False
11338,False,False,,False,False,False
11339,False,False,,False,False,False
11340,False,False,,False,False,False
11341,False,False,,False,False,False
11342,False,False,,False,False,False
11343,False,False,,False,False,False
11344,False,False,,False,False,False
11345,False,False,,False,False,False
11346,False,False,,False,False,False
11347,False,False,,False,False,False
11348,False,False,,False,False,False
11349,False,False,,False,False,False
11350,False,False,,False,False,False
11351,False,False,,False,False,False
11352,False,False,,False,False,False
11353,False,False,,False,False,False
11354,False,False,,False,False,False
11355,False,False,,False,False,False
11356,False,False,,False,False,False
11357,False,False,,False,False,False
11358,False,False,,False,False,False
11359,False,False,,False,False,False
11360,False,False,,False,False,False
11361,False,False,,False,False,False
11362,False,False,,False,False,False
11363,False,False,,False,False,False
11364,False,False,,False,False,False
11365,False,False,,False,False,False
11366,False,False,,False,False,False
11367,False,False,,False,False,False
11368,False,False,,False,False,False
11369,False,False,,False,False,False
11370,False,False,,False,False,False
11371,False,False,,False,False,False
11372,False,False,,False,False,False
11373,False,False,,True,False,False
11374,False,False,,False,False,False
11375,False,False,,False,False,False
11376,False,False,,False,False,False
11377,False,False,,False,False,False
11378,False,False,,False,False,False
11379,False,False,,False,False,True
11380,False,False,,False,False,False
11381,False,False,,False,False,False
11382,False,False,,False,False,False
11383,False,False,,False,False,False
11384,False,False,,False,False,False
11385,False,False,,False,False,False
11386,False,False,,False,False,False
11387,False,False,,False,False,False
11388,False,False,,False,False,False
11389,False,False,,False,False,False
11390,False,False,,False,False,False
11391,False,False,,False,False,False
11392,False,False,,False,False,False
11393,False,False,,False,False,False
11394,False,False,,False,False,False
11395,False,False,,False,False,True
11396,False,False,,False,False,False
11397,False,False,,False,False,False
11398,False,False,,False,False,False
11399,False,False,,False,False,False
11400,False,False,,False,False,False
11401,False,False,,True,False,False
11402,False,False,,False,False,False
11403,False,False,,False,False,False
11404,False,False,,False,False,False
11405,False,False,,False,False,False
11406,False,False,,False,False,False
11407,False,False,,False,False,False
11408,False,False,,False,False,False
11409,False,False,,False,False,False
11410,False,False,,False,False,False
11411,False,False,,True,False,False
11412,False,False,,False,False,False
11413,False,False,,False,False,False
11414,False,False,,False,False,False
11415,False,False,,False,False,False
11416,False,False,,False,False,False
11417,False,False,,False,False,False
11418,False,False,,False,False,True
11419,False,False,,False,False,False
11420,False,False,,False,False,False
11421,False,False,,False,False,False
11422,False,False,,False,False,False
11423,False,False,,False,False,False
11424,False,False,,False,False,False
11425,False,False,,False,False,False
11426,False,False,,False,False,False
11427,False,False,,True,False,False
11428,False,False,,False,False,False
11429,False,False,,False,False,False
11430,False,False,,False,False,False
11431,False,False,,False,False,False
11432,False,False,,False,False,False
11433,False,False,,False,False,False
11434,False,False,,False,False,False
11435,False,False,,False,False,False
11436,False,False,,False,False,False
11437,False,False,,False,False,False
11438,False,False,,True,False,False
11439,False,False,,False,False,False
11440,False,False,,False,False,False
11441,False,False,,False,False,False
11442,False,False,,False,False,False
11443,False,False,,False,False,False
11444,False,False,,False,False,False
11445,False,False,,False,False,False
11446,False,False,,False,False,False
11447,False,False,,False,False,False
11448,False,False,,False,False,False
11449,False,False,,False,False,False
11450,False,False,,False,False,False
11451,False,False,,False,False,False
11452,False,False,,False,False,False
11453,False,False,,False,False,False
11454,False,False,,False,False,False
11455,False,False,,False,False,False
11456,False,False,,False,False,False
11457,False,False,,False,False,False
11458,False,False,,False,False,False
11459,False,False,,False,False,False
11460,False,False,,False,False,False
11461,False,False,,False,False,False
11462,False,False,,False,False,False
11463,False,False,,True,False,False
11464,False,False,,False,False,False
11465,False,False,,False,False,False
11466,False,False,,False,False,False
11467,False,False,,False,False,False
11468,False,False,,False,False,False
11469,False,False,,False,False,False
11470,False,False,,False,False,False
11471,False,False,,False,False,False
11472,False,False,,False,False,False
11473,False,False,,False,False,False
11474,False,False,,False,False,False
11475,False,False,,False,False,False
11476,False,False,,False,False,False
11477,False,False,,False,False,False
11478,False,False,,False,False,False
11479,False,False,,False,False,False
11480,False,False,,False,False,False
11481,False,False,,False,False,False
11482,False,False,,False,False,False
11483,False,False,,False,False,False
