,RESUMO,TEXTO
0,Veja o que é #FATO ou #FAKE no discurso de Bolsonaro na ONU,"Em vídeo gravado, em razão da pandemia, presidente diz que Brasil é vítima de uma campanha brutal de desinformação sobre a Amazônia e o Pantanal."
0,É #FATO que TV alemã exibiu imagens de elefantes ao falar de queimadas no Brasil,Reportagem foi tirada do ar por conta do erro. Episódio ocorreu em 2019 e não tem relação com incêndios atuais. Animal jamais fez parte da fauna brasileira.
0,É #FAKE foto que mostra cartaz do PlayStation 5 com a frase 'Tudo bem ser branco',Imagem foi alterada digitalmente para inserir texto falso. Foto original diz apenas frase publicitária referente ao videogame. Foto original foi feita em loja da Austrália.
0,É #FAKE que foto mostre índio provocando queimada criminosa no Cerrado em 2020,Imagem é antiga. Foi publicada em 2014. E mostra prática indígena benéfica para o bioma.
0,É #FAKE que nenhum militar foi enviado para ajudar no combate ao fogo no Pantanal,Agências governamentais locais atestam a presença de militares no combate às chamas e Forças Armadas apresentam dados sobre as operações.
0,É #FAKE que vídeo mostre trem no Japão a 4.800 km/h,"Imagens são, na verdade, uma simulação com as cenas gravadas e depois aceleradas."
0,É #FAKE que governador João Doria vendeu empresas paulistas a chineses,"Mensagem falsa, de tom xenofóbico, menciona a Sabesp e a CPTM, que não foram vendidas, e a Comgás, que é privada."
0,É #FAKE foto que mostra Caetano Veloso segurando camiseta com frase ofensiva ao presidente ,Imagem foi alterada digitalmente para mudar estampa da camiseta. Foto original tem a inscrição 'Orange is the new Queiroz'.
0,É #FAKE que governadora do Rio Grande do Norte determinou distanciamento de carros para conter propagação do coronavírus,Informação não procede. Estacionamentos nem sequer são da esfera do governo do estado.
0,É #FAKE que fotos mostrem incêndios florestais no Brasil em 2020,"Embora país sofra com uma série de queimadas, imagens antigas e fora de contexto têm sido apresentadas como novas e atuais."
0,É #FAKE que vídeo mostre brigadistas do ICMBio provocando queimada criminosa em reserva no Pantanal,"Imagens mostram, na verdade, realização de uma manobra de combate indireto aos incêndios, realizada com sucesso. Área continua protegida."
0,É #FAKE que diretora de Jornalismo da Globo foi filiada ao PC do B e fez elogios a Che e Fidel em rede social,Silvia Faria jamais foi filiada a qualquer partido político. Ela também não fez post no Twitter enaltecendo os líderes da revolução cubana.
0,É #FAKE que nenhum morador de rua morreu de Covid-19,"Apenas em São Paulo, 30 pessoas em situação de rua morreram em decorrência do novo coronavírus. Há registros também em várias cidades do país."
0,É #FAKE que três jovens morreram depois de tomar CoronaVaC,"Informação de que irmãos de 13, 16 e 18 anos foram a óbito tem sido propagada em vídeo que viralizou nas redes sociais. Instituto Butantan, que realiza os testes com a vacina para a Covid-19, nega qualquer reação adversa ao imunizante até o momento. Além disso, ela não tem sido ministrada em menores de idade."
0,É #FAKE que uso de máscara eleva inalação de dióxido de carbono para nível acima do suportado pelo organismo humano,"Segundo médicos, pessoas com dificuldades respiratórias podem sentir desconforto com item de proteção; no entanto, não há risco de intoxicação."
0,É #FAKE foto de banhista usando máscara de proteção contra o coronavírus durante mergulho,"Imagem é uma montagem e é antiga. Na foto original, feita em 2014, jovem está sem máscara."
0,"É #FAKE que Argentina, Venezuela e Cuba não adotaram auxílio à população mais pobre durante a pandemia de Covid-19",Mensagem falsa tem sido difundida por apoiadores do presidente Jair Bolsonaro nas redes sociais.
0,É #FAKE que kits de testes para Covid-19 foram comprados por países já em 2017,Mensagem falsa afirma que doença já era do conhecimento de governos à época. Pressuposto é que novo coronavírus foi criado artificialmente. Não é verdade.
0,É #FAKE que vídeo mostre criatura andando no meio da rua em Ilhéus,Imagens foram criadas por artista que tem canal com mais de 900 mil seguidores no aplicativo TikTok e não mostra monstro em cidade da Bahia ou em qualquer outro município brasileiro.
0,É #FAKE mensagem atribuída a Robert F. Kennedy Jr. sobre efeitos irreversíveis causados por vacinas contra Covid-19,"Ele nega ter escrito tal texto. Além disso, especialistas refutam totalmente a teoria disseminada. Várias informações falsas já checadas têm sido espalhadas junto com o boato."
0,É #FAKE que foto mostre Maia ao lado de Pezão em festa no meio da pandemia,"Imagem, na verdade, foi feita em março de 2018, em Volta Redonda, antes da prisão do ex-governador e muito antes da pandemia do novo coronavírus. Pezão cumpre prisão domiciliar desde dezembro de 2019."
0,É #FAKE que governo federal tem distribuído kits anti-Covid com medicamentos a estados e municípios,"Ministério da Saúde nega fornecimento e esclarece que a prescrição de remédios permanece a critério do médico, sendo necessária também a vontade declarada do paciente."
0,É #FAKE vídeo que mostra barco em chamas com logo da campanha de Trump,"Imagem foi manipulada digitalmente. Mesma embarcação aparece em vídeo publicado no ano passado sem o logo da campanha do presidente à reeleição. Incidente não ocorreu nos EUA, e sim na Argentina."
0,É #FAKE teste que manda prender respiração para pessoa se certificar se tem Covid-19,"Especialistas afirmam que teste não serve como diagnóstico da doença. Ele tem sido atribuído a hospital na Índia, que nega autoria: 'Isso é fake'."
0,É #FAKE que EUA e China consideram cloroquina '100% eficiente' para curar a Covid-19,"Droga não é aprovada para a doença pela agência norte-americana FDA; na China, prescrição é autorizada, mas embaixada do país no Brasil nega afirmação sobre eficácia."
0,É #FAKE que Joe Biden dormiu durante entrevista ao vivo na TV,"Montagem foi feita utilizando dois vídeos, uma entrevista de 2011 com o cantor Harry Belafonte e uma conversa ao vivo em que o candidato democrata baixa a cabeça em sinal de reverência ao receber apoio de Hillary Clinton."
0,É #FAKE que pesquisa revelou que só 6% das mortes atribuídas à Covid-19 nos Estados Unidos foram mesmo causadas pelo coronavírus,"Dado foi distorcido, afirma agência do governo norte-americano. O próprio presidente Donald Trump tuitou a informação falsa, que foi removida pela rede social."
0,É #FAKE que deputadas escreveram carta à ONU pedindo que estupradores não sejam denunciados ,"Reclamação é em relação à portaria 2282, que submete vítimas de estupros a constrangimentos em serviços de saúde e tira delas o direito ao aborto legal, dizem. 'Não tem absolutamente nada a ver com a acobertamento de estupradores', afirma a deputada Sâmia Bomfim, signatária da carta."
0,É #FAKE que governo não pode obrigar pessoas a se vacinar contra Covid-19,"Frase dita por Bolsonaro e reforçada pela Secretaria de Comunicação diz que 'ninguém pode obrigar ninguém a tomar vacina'. Não é verdade. Uma lei assinada pelo próprio presidente, inclusive, abre essa possibilidade ao colocar entre as opções de medidas a serem adotadas para enfrentar a pandemia a vacinação de forma compulsória. Código Penal já prevê penalidades em caso de recusa, afirmam especialistas."
0,É #FAKE foto que mostra Obama beijando David Cameron,Imagem que circula também com legenda em português é uma montagem. 
0,É #FAKE que foto mostre coração de pessoa após uso prolongado de máscara contra a Covid-19,"Registro é de 2017, quando médica da Turquia publicou foto no site 'Medzzy'. Ela diz que motivo da morte foi suicídio e não tem qualquer relação com a Covid-19."
0,É #FAKE que a Covid é um plano internacional de controle e redução da população lançado em 2020,"Vídeo viral tem circulado com legendas em vários idiomas. Médico militante antivacina, afastado por causa de suas posições, diz que Covid-19 significa ""Certificado de Identificação de Vacinação com Inteligência Artificial"". Tudo não passa de um boato."
0,É #FAKE que jejum prolongado e banho frio previnam a Covid-19,"Mensagem falsa diz ainda que álcool em gel deixa pele 'permeável' ao coronavírus. Informações não procedem, segundo médicos consultados pela CBN."
0,É #FAKE que foto de praia lotada no Rio publicada em jornal é antiga e foi retirada de arquivo,"Dados originais da câmera mostram que a imagem foi feita domingo (30) por fotógrafo do Estadão. É possível notar algumas pessoas de máscara, apesar de a maioria ter abandonado o item de proteção."
0,É #FAKE que ministro que afastou Witzel é o mesmo que soltou Queiroz e interrompeu investigação de Flávio Bolsonaro,Mensagem falsa chama Benedito Gonçalves de 'desembargador do Rio' e atribui a ele decisões não tomadas pelo ministro do STJ.
0,"É #FAKE que OMS pediu desculpas por erro, mudou posicionamento e agora recomenda hidroxicloroquina para tratar a Covid-19",Boato tem se espalhado pela web. Agência nega revisão de entendimento de que medicamento não é eficaz nem seguro para a doença.
0,Veja o que é #FATO ou #FAKE no discurso de Wilson Witzel após o afastamento do cargo pelo STJ,"Governador do Rio fez discurso no Palácio das Laranjeiras após o Superior Tribunal de Justiça o afastar do cargo por irregularidades na saúde. Witzel, a primeira-dama e mais sete foram denunciados."
0,É #FAKE que foto mostre Flávio Dino no velório do pai sem máscara e sem cumprir distanciamento social,"Imagem que circula do governador do Maranhão é de janeiro de 2018, em cerimônia pela morte de deputado. Não houve velório no caso do pai de Dino, apenas enterro, com a presença de poucos familiares."
0,É #FAKE que bandeira de Israel foi projetada em torre de Dubai para celebrar paz entre Israel e Emirados Árabes,Trata-se de uma montagem. Mesma imagem sem a bandeira circula desde ao menos o final de 2019.
0,É #FAKE que O Globo escreveu que Heloísa é esposa de Flávio Bolsonaro,Imagem que sugere erro se deve à pré-visualização gerada automaticamente pelo mecanismo de buscas do Google. Ela omite a parte do parágrafo da reportagem em que o termo 'sua esposa Heloísa' se refere corretamente a Eduardo Bolsonaro
0,É #FAKE vídeo que mostra Lamborghini destruída por placa de concreto,"Imagens, na verdade, foram feitas com a ajuda de computação gráfica."
0,É #FAKE que Natal zerou pacientes com Covid-19 internados em CTIs graças a protocolo com medicamentos,"Há dez pessoas em cuidados intensivos com a doença. Em nenhum momento da pandemia o número de internações de pacientes infectados pelo coronavírus em UTIs foi zerado, segundo a Secretaria da Saúde. Além disso, especialistas dizem que tais remédios são ineficazes contra a doença."
0,É #FAKE mensagem que fala que aviso de privacidade do WhatsApp instala vírus no celular,"WhatsApp informa que aviso foi, de fato, emitido em agosto para se adequar a uma nova legislação. Usuário, porém, deve ter atenção se receber algum texto de um número desconhecido porque o WhatsApp não manda mensagem direta."
0,É #FAKE que vídeo mostre show de fogos de artifício das Olimpíadas de Tóquio,"Mensagem diz que decisão foi oferecer espetáculo ao público mesmo com o adiamento da competição porque explosivos não podiam ficar guardados. Imagens, porém, são de simulação por computador e estão na internet desde 2015."
0,É #FAKE que João de Deus disse que ministros do STF pediam dinheiro e garotas em lugares secretos,Advogado de João de Deus afirma que ele não deu tal declaração e diz que vai denunciar autores da mensagem falsa a autoridades. STF refuta boato.
